Student 1,Student 2,Compatibility Score
Student_4,Student_15,0.44105392697780493
Student_4,Student_16,0.4481312835583864
Student_4,Student_17,0.34560268941725825
Student_4,Student_18,0.6644697788435373
Student_4,Student_19,0.5519655477651157
Student_4,Student_20,0.26031844539468635
Student_4,Student_21,0.6351443962696303
Student_4,Student_22,0.7026705026586926
Student_4,Student_23,0.4588963079562343
Student_4,Student_24,0.2508228398927542
Student_4,Student_25,0.4606548037506536
Student_4,Student_26,0.19482711549899628
Student_4,Student_27,0.7140934744018558
Student_4,Student_28,0.8729889812361925
Student_4,Student_29,0.44637161439560336
Student_4,Student_30,0.5955449747859922
Student_4,Student_31,0.664533844771177
Student_4,Student_32,0.21579572145730713
Student_4,Student_33,0.4447713997284673
Student_4,Student_34,0.7957981318290414
Student_4,Student_35,0.09718215391139494
Student_4,Student_36,0.5365554948896571
Student_4,Student_37,0.44081348053515795
Student_4,Student_38,0.6399585923324793
Student_4,Student_39,0.3423220243489587
Student_4,Student_40,0.5496531511261321
Student_5,Student_6,0.30234214732536524
Student_5,Student_7,0.2655050049281408
Student_5,Student_8,0.44001645959261204
Student_5,Student_9,0.5098432239847659
Student_5,Student_10,0.29786011155774494
Student_5,Student_11,0.6495053629034757
Student_5,Student_12,0.456748194921666
Student_5,Student_13,0.6887727797843771
Student_5,Student_14,0.7038240974618405
Student_5,Student_15,0.45166452208213054
Student_5,Student_16,0.45492451264008144
Student_5,Student_17,0.35289168643907814
Student_5,Student_18,0.4745530013991089
Student_5,Student_19,0.7436226001574868
Student_5,Student_20,0.4446900304499818
Student_5,Student_21,0.4437685947357523
Student_5,Student_22,0.4944452288083975
Student_5,Student_23,0.6436261287269348
Student_5,Student_24,0.46189016531107546
Student_5,Student_25,0.6642050424798984
Student_5,Student_26,0.19429253706250524
Student_5,Student_27,0.49167644426895774
Student_5,Student_28,0.4547141555638641
Student_5,Student_29,0.6444777695571903
Student_5,Student_30,0.6063293181775551
Student_5,Student_31,0.652029230208513
Student_5,Student_32,0.5848425588500277
Student_5,Student_33,0.4654750520133006
Student_5,Student_34,0.8179587767309553
Student_5,Student_35,0.2938721130951562
Student_5,Student_36,0.34612298440064015
Student_5,Student_37,0.452858653907249
Student_5,Student_38,0.6533445678998703
Student_5,Student_39,0.35658544272672826
Student_5,Student_40,0.1701020453876635
Student_6,Student_7,0.6482305277250594
Student_6,Student_8,0.24201702755461546
Student_6,Student_9,0.5862068077198547
Student_6,Student_10,0.5926906996005807
Student_6,Student_11,0.449668730271262
Student_6,Student_12,0.2679455786351779
Student_6,Student_13,0.39482388700963833
Student_6,Student_14,0.202237879516389
Student_6,Student_15,0.4498357710392724
Student_6,Student_16,0.4618839327344808
Student_6,Student_17,0.5752693242587361
Student_6,Student_18,0.8446913122707967
Student_6,Student_19,0.5451056055748177
Student_6,Student_20,0.4604416087706907
Student_6,Student_21,0.856818914896263
Student_6,Student_22,0.4184670732573604
Student_6,Student_23,0.45583928185325967
Student_6,Student_24,0.44640707909212934
Student_6,Student_25,0.6559065483069231
Student_6,Student_26,0.511087035805829
Student_6,Student_27,0.20820482181197364
Student_6,Student_28,0.655072740311073
Student_6,Student_29,0.46066674689589154
Student_6,Student_30,0.3116929559044568
Student_6,Student_31,0.46382158991037525
Student_6,Student_32,0.7064870988758963
Student_6,Student_33,0.44832881919683143
Student_6,Student_34,0.3014671368643333
Student_6,Student_35,0.4120650896650836
Student_6,Student_36,0.5418306432901275
Student_6,Student_37,0.453686733088729
Student_6,Student_38,0.44606661187672636
Student_6,Student_39,0.550287448229348
Student_6,Student_40,0.5627845186260729
Student_7,Student_8,0.30191099068019905
Student_7,Student_9,0.2504643654815615
Student_7,Student_10,0.6364014385902008
Student_7,Student_11,0.10746253566027221
Student_7,Student_12,0.3064548418114108
Student_7,Student_13,0.37163254723305456
Student_7,Student_14,0.5469222176504699
Student_7,Student_15,0.5021915032766394
Student_7,Student_16,0.5024938368371076
Student_7,Student_17,0.9157745327976348
Student_7,Student_18,0.7990470446761304
Student_7,Student_19,0.2027902152577034
Student_7,Student_20,0.8060789650971655
Student_7,Student_21,0.8018660912315635
Student_7,Student_22,0.7455356638544948
Student_7,Student_23,0.4019408999289831
Student_7,Student_24,0.8107363174985978
Student_7,Student_25,0.5897348470058894
Student_7,Student_26,0.5513296967414688
Student_7,Student_27,0.5429987918506083
Student_7,Student_28,0.3119504662892485
Student_7,Student_29,0.3847681309521623
Student_7,Student_30,0.644410781527284
Student_7,Student_31,0.10377211875064521
Student_7,Student_32,0.36565524029234336
Student_7,Student_33,0.4993424973892701
Student_7,Student_34,0.24444800473306802
Student_7,Student_35,0.46881157069440593
Student_7,Student_36,0.5855198609958375
Student_7,Student_37,0.4780119404337992
Student_7,Student_38,0.10440014450053332
Student_7,Student_39,0.8949794577564739
Student_7,Student_40,0.8897876718286929
Student_8,Student_9,0.4570835644729935
Student_8,Student_10,0.652438007137712
Student_8,Student_11,0.5943592136926327
Student_8,Student_12,0.787196956013291
Student_8,Student_13,0.5587245732828013
Student_8,Student_14,0.7565020117795866
Student_8,Student_15,0.7990082413622062
Student_8,Student_16,0.8184663699604766
Student_8,Student_17,0.3892991523367385
Student_8,Student_18,0.08474474829075261
Student_8,Student_19,0.6930809193011875
Student_8,Student_20,0.29954413983644507
Student_8,Student_21,0.10243339449322693
Student_8,Student_22,0.5475876394214367
Student_8,Student_23,0.303520553965143
Student_8,Student_24,0.2874846057580956
Student_8,Student_25,0.1144376460407326
Student_8,Student_26,0.5491784882160744
Student_8,Student_27,0.5611729583158813
Student_8,Student_28,0.603427253463777
Student_8,Student_29,0.30456753219153787
Student_8,Student_30,0.655697672802322
Student_8,Student_31,0.8044770856001731
Student_8,Student_32,0.3564272275986754
Student_8,Student_33,0.8132915253013242
Student_8,Student_34,0.6519652116970146
Student_8,Student_35,0.6570900375758851
Student_8,Student_36,0.6991026430571277
Student_8,Student_37,0.8144011721544947
Student_8,Student_38,0.7932360769794072
Student_8,Student_39,0.41800940432910816
Student_8,Student_40,0.3995984204935566
Student_9,Student_10,0.5856922489788194
Student_9,Student_11,0.6512810441491079
Student_9,Student_12,0.44318948342525116
Student_9,Student_13,0.40840643548988725
Student_9,Student_14,0.1934737602069761
Student_9,Student_15,0.2455381656678522
Student_9,Student_16,0.23110459269054467
Student_9,Student_17,0.34547693680750924
Student_9,Student_18,0.42576120673371043
Student_9,Student_19,0.5341609717651428
Student_9,Student_20,0.45760414656144294
Student_9,Student_21,0.45785800158650836
Student_9,Student_22,0.004254575617849647
Student_9,Student_23,0.8403302385687078
Student_9,Student_24,0.4495228864385802
Student_9,Student_25,0.6499639746090944
Student_9,Student_26,0.6884163531080745
Student_9,Student_27,0.21503398301767152
Student_9,Student_28,0.4587736229057567
Student_9,Student_29,0.8477903582617033
Student_9,Student_30,0.10026885838994531
Student_9,Student_31,0.6520838280794755
Student_9,Student_32,0.8795826513157571
Student_9,Student_33,0.24752822617479403
Student_9,Student_34,0.49318015752002203
Student_9,Student_35,0.7899837999010508
Student_9,Student_36,0.14718899707114044
Student_9,Student_37,0.26797686526849523
Student_9,Student_38,0.6564084286126701
Student_9,Student_39,0.34428821010217203
Student_9,Student_40,0.35572582781356155
Student_10,Student_11,0.26399355436586003
Student_10,Student_12,0.45924633682912763
Student_10,Student_13,0.20059630369920176
Student_10,Student_14,0.5935306322229442
Student_10,Student_15,0.6569822331361359
Student_10,Student_16,0.6539348538542175
Student_10,Student_17,0.7589519322002773
Student_10,Student_18,0.4563517180168197
Student_10,Student_19,0.5604955271531933
Student_10,Student_20,0.6446476478843943
Student_10,Student_21,0.4631739406563432
Student_10,Student_22,0.401975996046924
Student_10,Student_23,0.47075260872625263
Student_10,Student_24,0.6431081218191044
Student_10,Student_25,0.4673596380316524
Student_10,Student_26,0.7019791078346266
Student_10,Student_27,0.19348581996385553
Student_10,Student_28,0.2451611416594568
Student_10,Student_29,0.44679652691805677
Student_10,Student_30,0.5042416594640191
Student_10,Student_31,0.45522835488035496
Student_10,Student_32,0.6942629999606141
Student_10,Student_33,0.6497564540773901
Student_10,Student_34,0.3214227035861187
Student_10,Student_35,0.8172754317010071
Student_10,Student_36,0.5543632366967403
Student_10,Student_37,0.6503800347816819
Student_10,Student_38,0.4512003132671826
Student_10,Student_39,0.7561351797273042
Student_10,Student_40,0.539772074348016
Student_11,Student_12,0.5974262346257665
Student_11,Student_13,0.7333141592612241
Student_11,Student_14,0.3539922312260528
Student_11,Student_15,0.6064719593970274
Student_11,Student_16,0.3951681353770063
Student_11,Student_17,0.015739867632900327
Student_11,Student_18,0.2877423433699766
Student_11,Student_19,0.6853562511979019
Student_11,Student_20,0.10224451818559972
Student_11,Student_21,0.3104709830261216
Student_11,Student_22,0.3668392769145787
Student_11,Student_23,0.4954111573713106
Student_11,Student_24,0.11078680833431297
Student_11,Student_25,0.29961491530499296
Student_11,Student_26,0.5482737270005917
Student_11,Student_27,0.5588365993748666
Student_11,Student_28,0.8065232287841342
Student_11,Student_29,0.4842360784301575
Student_11,Student_30,0.4647654034972589
Student_11,Student_31,0.8138009135414745
Student_11,Student_32,0.5437443729849047
Student_11,Student_33,0.40395803533437413
Student_11,Student_34,0.6549403018628274
Student_11,Student_35,0.452606737658239
Student_11,Student_36,0.4944969484615458
Student_11,Student_37,0.3932837663206195
Student_11,Student_38,0.7997444592900856
Student_11,Student_39,0.011727290192593647
Student_11,Student_40,0.20543600154594432
Student_12,Student_13,0.3462938566791389
Student_12,Student_14,0.5577169871064835
Student_12,Student_15,0.5715145737936992
Student_12,Student_16,0.811487657003721
Student_12,Student_17,0.382602862212219
Student_12,Student_18,0.09637559058596869
Student_12,Student_19,0.48880330105373854
Student_12,Student_20,0.48705318524279095
Student_12,Student_21,0.1116082678737852
Student_12,Student_22,0.5453229879868812
Student_12,Student_23,0.3034650388173072
Student_12,Student_24,0.49953079421120816
Student_12,Student_25,0.3047704082722313
Student_12,Student_26,0.5507682189106025
Student_12,Student_27,0.7371700777581143
Student_12,Student_28,0.6099626681944714
Student_12,Student_29,0.2950624341683869
Student_12,Student_30,0.4344341810134025
Student_12,Student_31,0.5957188483903408
Student_12,Student_32,0.3650075979063431
Student_12,Student_33,0.8085022174211349
Student_12,Student_34,0.44651347865592134
Student_12,Student_35,0.6465074229568156
Student_12,Student_36,0.6967836494878262
Student_12,Student_37,0.8207674798356085
Student_12,Student_38,0.6038193545223155
Student_12,Student_39,0.40430041647191073
Student_12,Student_40,0.41030283454031846
Student_13,Student_14,0.6023878915902651
Student_13,Student_15,0.547409578541793
Student_13,Student_16,0.3480365015091502
Student_13,Student_17,0.24928398740585936
Student_13,Student_18,0.5496277776349016
Student_13,Student_19,0.6572762954363698
Student_13,Student_20,0.150519458858073
Student_13,Student_21,0.5573264007721557
Student_13,Student_22,0.5991928341989141
Student_13,Student_23,0.5507863519031609
Student_13,Student_24,0.1300179931546789
Student_13,Student_25,0.3591632767470248
Student_13,Student_26,0.30346488475898
Student_13,Student_27,0.6099801010985965
Student_13,Student_28,0.7210374462180631
Student_13,Student_29,0.5708837470478073
Student_13,Student_30,0.6986041037184482
Student_13,Student_31,0.7610818281673751
Student_13,Student_32,0.28960094072874476
Student_13,Student_33,0.35612773905062567
Student_13,Student_34,0.8894658443682635
Student_13,Student_35,0.19376231039304195
Student_13,Student_36,0.4691403135386678
Student_13,Student_37,0.3480931759923665
Student_13,Student_38,0.7521743287317972
Student_13,Student_39,0.25870067730688756
Student_13,Student_40,0.454956818879726
Student_14,Student_15,0.7515041890514358
Student_14,Student_16,0.7536496100246622
Student_14,Student_17,0.6740341558523827
Student_14,Student_18,0.3494238120296641
Student_14,Student_19,0.6520109904671496
Student_14,Student_20,0.560506543960076
Student_14,Student_21,0.3610552593295798
Student_14,Student_22,0.8118703030556037
Student_14,Student_23,0.3563873022202918
Student_14,Student_24,0.5385699508726951
Student_14,Student_25,0.3663343153230109
Student_14,Student_26,0.28853654606981316
Student_14,Student_27,0.6030263546523903
Student_14,Student_28,0.3424572414998064
Student_14,Student_29,0.3493586165340701
Student_14,Student_30,0.9032876241030349
Student_14,Student_31,0.5532135721545026
Student_14,Student_32,0.3042192075423529
Student_14,Student_33,0.7661371126905865
Student_14,Student_34,0.7045353430151398
Student_14,Student_35,0.39755843364709353
Student_14,Student_36,0.6596408716828835
Student_14,Student_37,0.7618947048892464
Student_14,Student_38,0.53772392184863
Student_14,Student_39,0.6559740006984985
Student_14,Student_40,0.4570117274231089
Student_15,Student_16,0.7970243649664001
Student_15,Student_17,0.4137570681331162
Student_15,Student_18,0.2984994441296748
Student_15,Student_19,0.7012557645347154
Student_15,Student_20,0.29826928175716133
Student_15,Student_21,0.3001557904758147
Student_15,Student_22,0.739037249131048
Student_15,Student_23,0.08559949117405706
Student_15,Student_24,0.31594505063224976
Student_15,Student_25,0.09153038651681672
Student_15,Student_26,0.5400860765054369
Student_15,Student_27,0.5284660988639629
Student_15,Student_28,0.5936103825231049
Student_15,Student_29,0.08676910206592502
Student_15,Student_30,0.8664201516013637
Student_15,Student_31,0.6100981708934263
Student_15,Student_32,0.34311849654822274
Student_15,Student_33,0.822524358053443
Student_15,Student_34,0.4598176548699159
Student_15,Student_35,0.44675168616491384
Student_15,Student_36,0.8750059428512642
Student_15,Student_37,0.8229094257259073
Student_15,Student_38,0.586104275332364
Student_15,Student_39,0.3835460125304311
Student_15,Student_40,0.4102257043200964
Student_16,Student_17,0.6243975240633927
Student_16,Student_18,0.3138427281851052
Student_16,Student_19,0.7056390912005236
Student_16,Student_20,0.5059475434166528
Student_16,Student_21,0.3085341555878031
Student_16,Student_22,0.7575892858978677
Student_16,Student_23,0.10281191423969377
Student_16,Student_24,0.5010420110395187
Student_16,Student_25,0.2993740687210048
Student_16,Student_26,0.34246035411133324
Student_16,Student_27,0.5471932492313323
Student_16,Student_28,0.5830704318580461
Student_16,Student_29,0.09901660373205251
Student_16,Student_30,0.6401140889284909
Student_16,Student_31,0.5889641068278423
Student_16,Student_32,0.35179894151153474
Student_16,Student_33,1.0
Student_16,Student_34,0.4591831660600231
Student_16,Student_35,0.4342949939637682
Student_16,Student_36,0.8901037186342966
Student_16,Student_37,1.0
Student_16,Student_38,0.5901751260646169
Student_16,Student_39,0.5977536685000298
Student_16,Student_40,0.4055005209902455
Student_17,Student_18,0.6903165554513636
Student_17,Student_19,0.30105375506145965
Student_17,Student_20,0.886659745050818
Student_17,Student_21,0.6939863235604878
Student_17,Student_22,0.6531978193414254
Student_17,Student_23,0.48407006266468333
Student_17,Student_24,0.904404747379604
Student_17,Student_25,0.6998036220107331
Student_17,Student_26,0.45552489954417147
Student_17,Student_27,0.4522391413406467
Student_17,Student_28,0.21364140429973846
Student_17,Student_29,0.501252245026479
Student_17,Student_30,0.5457059445887474
Student_17,Student_31,0.20122297503032285
Student_17,Student_32,0.45543298029036383
Student_17,Student_33,0.600488600703257
Student_17,Student_34,0.3504059169120388
Student_17,Student_35,0.5429800831219325
Student_17,Student_36,0.49337099082449054
Student_17,Student_37,0.585973947282003
Student_17,Student_38,0.2174957674318694
Student_17,Student_39,0.9875613676460872
Student_17,Student_40,0.7930709480220409
Student_18,Student_19,0.39281592734430804
Student_18,Student_20,0.6089492437694444
Student_18,Student_21,0.9970505032170798
Student_18,Student_22,0.5624774207267372
Student_18,Student_23,0.5932650937575613
Student_18,Student_24,0.602789941622238
Student_18,Student_25,0.7916465294674024
Student_18,Student_26,0.37145149127773386
Student_18,Student_27,0.33812401580970486
Student_18,Student_28,0.5030982071022703
Student_18,Student_29,0.606337768809321
Student_18,Student_30,0.45413799097451496
Student_18,Student_31,0.29814712341122296
Student_18,Student_32,0.5487017930026657
Student_18,Student_33,0.30043811471979115
Student_18,Student_34,0.4485299799837151
Student_18,Student_35,0.2596387911679491
Student_18,Student_36,0.42210523001591355
Student_18,Student_37,0.2944250821499217
Student_18,Student_38,0.2863019702042093
Student_18,Student_39,0.6991171795164874
Student_18,Student_40,0.7257970933765432
Student_19,Student_20,0.1919632543203027
Student_19,Student_21,0.4163911680544407
Student_19,Student_22,0.46677700814076434
Student_19,Student_23,0.3944641175829201
Student_19,Student_24,0.20568983079185277
Student_19,Student_25,0.4162839662312854
Student_19,Student_26,0.24620872259012513
Student_19,Student_27,0.24796419639897638
Student_19,Student_28,0.6941831908605135
Student_19,Student_29,0.38985243269307135
Student_19,Student_30,0.5435072245493399
Student_19,Student_31,0.8877605973323774
Student_19,Student_32,0.6503408346825923
Student_19,Student_33,0.6923002676894136
Student_19,Student_34,0.7523378591179075
Student_19,Student_35,0.3344410435379637
Student_19,Student_36,0.6033088023221446
Student_19,Student_37,0.7083352896160892
Student_19,Student_38,0.8800626435742854
Student_19,Student_39,0.30374056569847574
Student_19,Student_40,0.11227668992473293
Student_20,Student_21,0.5879035898130879
Student_20,Student_22,0.566725723868377
Student_20,Student_23,0.6041901900936605
Student_20,Student_24,0.9929498814424159
Student_20,Student_25,0.7994423092234229
Student_20,Student_26,0.5555832691252173
Student_20,Student_27,0.5507600539141242
Student_20,Student_28,0.10538755992446369
Student_20,Student_29,0.5907932640692063
Student_20,Student_30,0.45169360824036076
Student_20,Student_31,0.0858628550309502
Student_20,Student_32,0.5488877393865129
Student_20,Student_33,0.4909609235853521
Student_20,Student_34,0.24264470057410234
Student_20,Student_35,0.6623609317521044
Student_20,Student_36,0.4109131012059427
Student_20,Student_37,0.5060913812090718
Student_20,Student_38,0.08907687235327422
Student_20,Student_39,0.896835915503052
Student_20,Student_40,0.7121309769997919
Student_21,Student_22,0.5514171691363989
Student_21,Student_23,0.6231932953998169
Student_21,Student_24,0.6039331783939437
Student_21,Student_25,0.8019204911649004
Student_21,Student_26,0.34690883535797495
Student_21,Student_27,0.3513354090478228
Student_21,Student_28,0.4984753016361946
Student_21,Student_29,0.6070810867668859
Student_21,Student_30,0.4595670231679458
Student_21,Student_31,0.2921401053949205
Student_21,Student_32,0.5366876704644222
Student_21,Student_33,0.2816379462689671
Student_21,Student_34,0.4550799132691254
Student_21,Student_35,0.23896633393826128
Student_21,Student_36,0.3784710940704752
Student_21,Student_37,0.3038857860453097
Student_21,Student_38,0.32492999517432797
Student_21,Student_39,0.699939290884601
Student_21,Student_40,0.7083849077445163
Student_22,Student_23,0.15081829358547563
Student_22,Student_24,0.5490111034680886
Student_22,Student_25,0.35919076482987766
Student_22,Student_26,0.29709725455811353
Student_22,Student_27,0.8026739231407191
Student_22,Student_28,0.55321697806196
Student_22,Student_29,0.1433190954635695
Student_22,Student_30,0.9099204234953652
Student_22,Student_31,0.3482504024330459
Student_22,Student_32,0.09244254840507156
Student_22,Student_33,0.755365098435704
Student_22,Student_34,0.49101532018208965
Student_22,Student_35,0.2002818115736913
Student_22,Student_36,0.8499088100335579
Student_22,Student_37,0.7608589556583157
Student_22,Student_38,0.35474698232879953
Student_22,Student_39,0.6497497304125486
Student_22,Student_40,0.6581776629920029
Student_23,Student_24,0.6139020754901731
Student_23,Student_25,0.8055781030635185
Student_23,Student_26,0.5501035261984337
Student_23,Student_27,0.33688163767649837
Student_23,Student_28,0.2893488633692463
Student_23,Student_29,0.9969477529564533
Student_23,Student_30,0.24390487797840718
Student_23,Student_31,0.49813028697014555
Student_23,Student_32,0.7505664992489711
Student_23,Student_33,0.10529692754356731
Student_23,Student_34,0.6492950122194091
Student_23,Student_35,0.6548650164382619
Student_23,Student_36,0.0006447441481012025
Student_23,Student_37,0.08024533433646129
Student_23,Student_38,0.4906066460618125
Student_23,Student_39,0.49855912444278383
Student_23,Student_40,0.48790305257158895
Student_24,Student_25,0.805999287299962
Student_24,Student_26,0.565307508323437
Student_24,Student_27,0.5621876185169732
Student_24,Student_28,0.09786557129069792
Student_24,Student_29,0.6149072613684995
Student_24,Student_30,0.4514866745720211
Student_24,Student_31,0.09662914028881961
Student_24,Student_32,0.5438659733645905
Student_24,Student_33,0.49697530313511873
Student_24,Student_34,0.24611823181458772
Student_24,Student_35,0.6517041622237549
Student_24,Student_36,0.4016057398104987
Student_24,Student_37,0.5000304602015342
Student_24,Student_38,0.1043693816974635
Student_24,Student_39,0.9119064627478635
Student_24,Student_40,0.7094955413544133
Student_25,Student_26,0.3351510203155009
Student_25,Student_27,0.32446078865098044
Student_25,Student_28,0.3093431991123928
Student_25,Student_29,0.7863312130158457
Student_25,Student_30,0.24775234598107315
Student_25,Student_31,0.28829886973940644
Student_25,Student_32,0.7319801956241998
Student_25,Student_33,0.30541462728204793
Student_25,Student_34,0.45759155160302645
Student_25,Student_35,0.44423489599273275
Student_25,Student_36,0.1740895770785509
Student_25,Student_37,0.29453755551747524
Student_25,Student_38,0.3039180400540255
Student_25,Student_39,0.6852108843122586
Student_25,Student_40,0.5018335991977916
Student_26,Student_27,0.49984690150827005
Student_26,Student_28,0.35579291499601085
Student_26,Student_29,0.5511958036841414
Student_26,Student_30,0.39026931059118447
Student_26,Student_31,0.3619657150166449
Student_26,Student_32,0.5984147042697303
Student_26,Student_33,0.34972695460490066
Student_26,Student_34,0.19066732040926804
Student_26,Student_35,0.8955671774880849
Student_26,Student_36,0.44115197285973096
Student_26,Student_37,0.34827053940076574
Student_26,Student_38,0.3671170848014234
Student_26,Student_39,0.4362809885706864
Student_26,Student_40,0.6338643860212326
Student_27,Student_28,0.564711703274936
Student_27,Student_29,0.3479067632284813
Student_27,Student_30,0.6933092726134008
Student_27,Student_31,0.36039904687396074
Student_27,Student_32,0.09394384460263136
Student_27,Student_33,0.5682600971354694
Student_27,Student_34,0.5067792587133927
Student_27,Student_35,0.395120885918543
Student_27,Student_36,0.6715730821326551
Student_27,Student_37,0.5439428507699666
Student_27,Student_38,0.357420953720093
Student_27,Student_39,0.45299292580406497
Student_27,Student_40,0.663017412893988
Student_28,Student_29,0.31561511196726855
Student_28,Student_30,0.45032004149065763
Student_28,Student_31,0.7924658212965381
Student_28,Student_32,0.35459972142939117
Student_28,Student_33,0.5932228463024789
Student_28,Student_34,0.6701338724752662
Student_28,Student_35,0.2513653533108274
Student_28,Student_36,0.6963467844868789
Student_28,Student_37,0.601846803058649
Student_28,Student_38,0.786528737104703
Student_28,Student_39,0.1902838596148935
Student_28,Student_40,0.4120041390794443
Student_29,Student_30,0.24343105721028604
Student_29,Student_31,0.4895308901731806
Student_29,Student_32,0.7553665275252729
Student_29,Student_33,0.11185704154662998
Student_29,Student_34,0.6571895331066507
Student_29,Student_35,0.659960476858058
Student_29,Student_36,0.0
Student_29,Student_37,0.08578189333258157
Student_29,Student_38,0.5150133365195548
Student_29,Student_39,0.4967732016115786
Student_29,Student_40,0.4974916698354495
Student_30,Student_31,0.46328194141849055
Student_30,Student_32,0.2055623000940066
Student_30,Student_33,0.6545588777208161
Student_30,Student_34,0.6216500234490108
Student_30,Student_35,0.29356481769619863
Student_30,Student_36,0.7592784012808124
Student_30,Student_37,0.6505701312489709
Student_30,Student_38,0.4526859227886325
Student_30,Student_39,0.5652846842641253
Student_30,Student_40,0.5550783575628961
Student_31,Student_32,0.5553829607904964
Student_31,Student_33,0.610725073373098
Student_31,Student_34,0.8463504727045711
Student_31,Student_35,0.4416079033266099
